"tier","regime","pattern","n_rows","n_cols","instance","seed","method","rep","seconds","status","total_cost","n_matched","auto_method","auto_rule","cost_type","distribution","metric","components","finite_share"
"base","metric_clustered","block_4",500,500,2,344497700,"csa",2,0.004042149,"ok",1270.16022177053,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,2,344497700,"csa",3,0.004050349,"ok",1270.16022177053,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,2,344497700,"csflow",1,0.008787079,"ok",1270.16022177053,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,2,344497700,"csflow",2,0.00770267,"ok",1270.16022177053,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,2,344497700,"csflow",3,0.00739927,"ok",1270.16022177053,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,2,344497700,"network_simplex",1,0.02106461,"ok",1270.16022177053,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,2,344497700,"network_simplex",2,0.01990771,"ok",1270.16022177053,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,2,344497700,"network_simplex",3,0.02021005,"ok",1270.16022177053,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"auto",1,0.005322497,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"auto",2,0.004822625,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"auto",3,0.004759895,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"jv",1,0.00651203,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"jv",2,0.005889035,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"jv",3,0.005644142,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"sap",1,0.008889989,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"sap",2,0.007098617,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"sap",3,0.00699542,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"sap_dense",1,0.009639674,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"sap_dense",2,0.008693312,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"sap_dense",3,0.008892203,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"lapmod",1,0.007148432,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"lapmod",2,0.006463035,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"lapmod",3,0.005911954,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"ramshaw_tarjan",1,0.007024366,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"ramshaw_tarjan",2,0.006350982,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"ramshaw_tarjan",3,0.006430973,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"hungarian",1,0.005178956,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"hungarian",2,0.004494871,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"hungarian",3,0.00444768,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"auction_scaled",1,0.003470691,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"auction_scaled",2,0.002780907,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"auction_scaled",3,0.002751551,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"csa",1,0.004591016,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"csa",2,0.00369205,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"csa",3,0.003713206,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"csflow",1,0.007115919,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"csflow",2,0.005984442,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"csflow",3,0.0057564,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"network_simplex",1,0.02124698,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"network_simplex",2,0.02002842,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","metric_clustered","block_4",500,500,3,344497701,"network_simplex",3,0.02023346,"ok",1189.11044289974,500,"jv","default","double","clustered",TRUE,4,0.25
"base","int_uniform","none",500,1500,1,188384574,"auto",1,0.007300214,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"auto",2,0.005891208,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"auto",3,0.005824542,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"jv",1,0.006105966,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"jv",2,0.004835417,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"jv",3,0.004770801,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"sap",1,0.03311045,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"sap",2,0.02817864,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"sap",3,0.0282898,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"sap_dense",1,0.009185476,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"sap_dense",2,0.008380318,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"sap_dense",3,0.008301967,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"lapmod",1,0.007403411,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"lapmod",2,0.006155699,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"lapmod",3,0.00625414,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"ramshaw_tarjan",1,0.01665768,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"ramshaw_tarjan",2,0.01527406,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"ramshaw_tarjan",3,0.01521764,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"hungarian",1,0.006073248,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"hungarian",2,0.004832178,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"hungarian",3,0.004752679,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"auction_scaled",1,0.6576861,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"auction_scaled",2,0.6546018,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"auction_scaled",3,0.6545916,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"csa",1,0.3820801,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"csa",2,0.37837,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"csa",3,0.3795611,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"csflow",1,0.03325038,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"csflow",2,0.02827569,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"csflow",3,0.02777672,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"network_simplex",1,0.08874798,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"network_simplex",2,0.08793286,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,1,188384574,"network_simplex",3,0.08902884,"ok",3974,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"auto",1,0.005936431,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"auto",2,0.004635419,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"auto",3,0.004546572,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"jv",1,0.005858818,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"jv",2,0.004760838,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"jv",3,0.004604218,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"sap",1,0.03308073,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"sap",2,0.02818943,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"sap",3,0.0278613,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"sap_dense",1,0.009093841,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"sap_dense",2,0.008234358,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"sap_dense",3,0.008117672,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"lapmod",1,0.007123504,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"lapmod",2,0.006140529,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"lapmod",3,0.006085384,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"ramshaw_tarjan",1,0.01639725,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"ramshaw_tarjan",2,0.01504561,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"ramshaw_tarjan",3,0.0150609,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"hungarian",1,0.005915726,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"hungarian",2,0.004774163,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"hungarian",3,0.004758952,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"auction_scaled",1,0.5343966,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"auction_scaled",2,0.5324601,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"auction_scaled",3,0.5311605,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"csa",1,0.466675,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"csa",2,0.4630549,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"csa",3,0.4634884,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"csflow",1,0.03296445,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"csflow",2,0.02800394,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"csflow",3,0.02763121,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"network_simplex",1,0.09117121,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"network_simplex",2,0.08983871,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,2,188384575,"network_simplex",3,0.09118502,"ok",4165,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,3,188384576,"auto",1,0.005977349,"ok",3654,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,3,188384576,"auto",2,0.00472402,"ok",3654,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,3,188384576,"auto",3,0.004623324,"ok",3654,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,3,188384576,"jv",1,0.005985877,"ok",3654,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,3,188384576,"jv",2,0.004779288,"ok",3654,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,3,188384576,"jv",3,0.004692737,"ok",3654,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,3,188384576,"sap",1,0.03359376,"ok",3654,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,3,188384576,"sap",2,0.02835339,"ok",3654,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,3,188384576,"sap",3,0.02794704,"ok",3654,500,"jv","default","integer","uniform",FALSE,1,1
"base","int_uniform","none",500,1500,3,188384576,"sap_dense",1,0.01055402,"ok",3654,500,"jv","default","integer","uniform",FALSE,1,1
