"tier","regime","pattern","n_rows","n_cols","instance","seed","method","rep","seconds","status","total_cost","n_matched","objective","duality_gap","max_suboptimality","certified_optimal","primal_feasible","all_rows_matched","structurally_valid","auto_method","auto_rule","cost_type","distribution","metric","components","finite_share"
"base","metric_clustered","random_05",500,500,3,672598190,"sap",2,0.005746273,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"sap",3,0.006003097,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"sap",4,0.005797728,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"sap",5,0.00580068,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"sap_dense",1,0.01633977,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"sap_dense",2,0.01374263,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"sap_dense",3,0.0136277,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"sap_dense",4,0.01357297,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"sap_dense",5,0.01358195,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"lapmod",1,0.008447763,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"lapmod",2,0.008422589,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"lapmod",3,0.008465065,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"lapmod",4,0.008460309,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"lapmod",5,0.008462892,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"ramshaw_tarjan",1,0.01193338,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"ramshaw_tarjan",2,0.01170636,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"ramshaw_tarjan",3,0.01183022,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"ramshaw_tarjan",4,0.01167491,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"ramshaw_tarjan",5,0.0118301,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"hungarian",1,0.008450346,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"hungarian",2,0.008452888,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"hungarian",3,0.008472281,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"hungarian",4,0.008520046,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"hungarian",5,0.008465475,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"auction",1,0.002222159,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"auction",2,0.002220232,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"auction",3,0.002198748,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"auction",4,0.002199117,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"auction",5,0.002198297,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"auction_gs",1,0.002304938,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"auction_gs",2,0.002258034,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"auction_gs",3,0.002248727,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"auction_gs",4,0.002264184,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"auction_gs",5,0.002260084,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"auction_scaled",1,0.002205677,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"auction_scaled",2,0.002146924,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"auction_scaled",3,0.002140774,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"auction_scaled",4,0.002127531,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"auction_scaled",5,0.00214225,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"csa",1,0.002411784,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"csa",2,0.002410349,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"csa",3,0.002396491,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"csa",4,0.00240465,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"csa",5,0.002394974,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"csflow",1,0.005891126,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"csflow",2,0.005680919,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"csflow",3,0.005755252,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"csflow",4,0.005750127,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"csflow",5,0.005736105,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"network_simplex",1,0.07786285,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"network_simplex",2,0.08028251,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"network_simplex",3,0.0770716,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"network_simplex",4,0.07744875,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_05",500,500,3,672598190,"network_simplex",5,0.07742805,"ok",1347.19963596137,500,1347.19963596137,4.77484718430787e-12,1.46068311199386e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0525
"base","metric_clustered","random_01",500,500,1,309898228,"auto",1,0.005489162,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"auto",2,0.004956039,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"auto",3,0.004944354,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"auto",4,0.005157431,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"auto",5,0.005075349,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"jv",1,0.00531278,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"jv",2,0.004924838,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"jv",3,0.004919877,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"jv",4,0.004974366,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"jv",5,0.005056735,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"sap",1,0.002770903,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"sap",2,0.002644172,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"sap",3,0.002596571,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"sap",4,0.002589314,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"sap",5,0.00272158,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"sap_dense",1,0.007418499,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"sap_dense",2,0.00899335,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"sap_dense",3,0.00735089,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"sap_dense",4,0.007386929,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"sap_dense",5,0.007475366,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"lapmod",1,0.004940541,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"lapmod",2,0.004974038,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"lapmod",3,0.004953128,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"lapmod",4,0.004932997,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"lapmod",5,0.004918729,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
"base","metric_clustered","random_01",500,500,1,309898228,"ramshaw_tarjan",1,0.005397937,"ok",3567.18499309127,500,3567.18499309127,1.68256519827992e-11,2.65893329998926e-11,TRUE,TRUE,TRUE,TRUE,"jv","default","double","clustered",TRUE,1,0.0121
